PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",15-0000,Computer and Mathematical Occupations,major,"3,430",40.2,24.749,0.83,43.98,"91,480",3,20.91,28.81,43.72,57.94,70.16,"43,490","59,930","90,940","120,520","145,930",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",17-0000,Architecture and Engineering Occupations,major,"3,310",28.2,23.878,1.35,40.32,"83,870",2.1,22.71,29.52,38.06,49.12,61.8,"47,250","61,410","79,160","102,170","128,550",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",19-0000,"Life, Physical, and Social Science Occupations",major,500,16.9,3.609,0.45,38.44,"79,950",4,20.01,26.71,36.56,47.02,59.06,"41,620","55,550","76,040","97,810","122,850",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",21-0000,Community and Social Service Occupations,major,"3,050",6.3,21.999,1.5,25.43,"52,880",2.3,11.96,16.48,23.31,33.67,41.39,"24,870","34,280","48,470","70,040","86,100",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",23-0000,Legal Occupations,major,740,13.4,5.319,0.69,52.38,"108,950",7.2,19.75,25.63,43.28,71.4,96.53,"41,090","53,310","90,030","148,500","200,790",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",25-0000,"Education, Training, and Library Occupations",major,"14,200",7.3,102.405,1.67,32.71,"68,040",7.2,10.84,14.78,28.41,43.58,58.73,"22,540","30,740","59,100","90,650","122,150",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"1,390",10.2,10.048,0.74,25.93,"53,940",4.9,9.83,13.2,21.39,31.31,47.84,"20,460","27,460","44,500","65,120","99,500",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",29-0000,Healthcare Practitioners and Technical Occupations,major,"9,500",5.8,68.545,1.15,44.36,"92,280",4.1,17.68,24.56,37.02,50.22,77.08,"36,780","51,090","77,010","104,450","160,330",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",31-0000,Healthcare Support Occupations,major,"4,330",6.9,31.21,1.08,16.45,"34,210",2.3,11.39,13.16,15.35,18.8,23.45,"23,700","27,380","31,920","39,110","48,780",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",33-0000,Protective Service Occupations,major,"4,710",2.6,33.939,1.42,29.23,"60,800",3.5,14.62,21.92,29.21,36.32,43.94,"30,400","45,590","60,750","75,540","91,400",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",35-0000,Food Preparation and Serving Related Occupations,major,"12,240",2.7,88.319,0.95,13.75,"28,600",1.9,9.72,10.03,11.78,15.09,20.67,"20,220","20,860","24,490","31,390","42,990",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"5,620",5.5,40.521,1.31,15.54,"32,320",2.6,9.81,10.82,13.6,18.38,24.96,"20,400","22,500","28,280","38,230","51,910",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",39-0000,Personal Care and Service Occupations,major,"7,980",5.6,57.527,1.59,15.02,"31,240",2,9.74,10.94,13.31,16.69,22.74,"20,260","22,750","27,680","34,720","47,300",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",41-0000,Sales and Related Occupations,major,"13,380",3.4,96.505,0.95,17.49,"36,380",2.9,9.7,9.72,11.69,18.9,31.17,"20,180","20,210","24,310","39,310","64,840",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",43-0000,Office and Administrative Support Occupations,major,"20,560",2.4,148.339,0.96,19.2,"39,940",1.2,10.52,13.46,17.89,23.42,29.2,"21,890","28,000","37,220","48,710","60,740",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",45-0000,"Farming, Fishing, and Forestry Occupations",major,230,25.1,1.632,0.49,18.18,"37,820",6.6,12.01,14.24,16.89,19.8,27.14,"24,980","29,620","35,130","41,180","56,440",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",47-0000,Construction and Extraction Occupations,major,"6,570",7,47.384,1.18,27.03,"56,220",2.7,14.34,18.87,24.89,32.28,45.34,"29,840","39,250","51,760","67,140","94,310",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",49-0000,"Installation, Maintenance, and Repair Occupations",major,"5,420",5.5,39.127,1.01,25.54,"53,130",2.3,13.71,17.82,23.7,31.29,41.09,"28,510","37,070","49,290","65,080","85,460",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",51-0000,Production Occupations,major,"4,440",9,32.063,0.51,20.04,"41,690",3.7,9.85,11.98,17.96,25.31,33.55,"20,500","24,920","37,360","52,640","69,780",,
NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",53-0000,Transportation and Material Moving Occupations,major,"6,690",6,48.24,0.69,17.97,"37,370",2.5,10.23,12.17,15.81,21.82,28.39,"21,280","25,310","32,890","45,390","59,050",,
NY,21300,"Elmira, NY",11-0000,Management Occupations,major,"1,250",5.8,35.924,0.7,52.67,"109,560",2.8,24.78,34.63,46.23,61.91,89.56,"51,540","72,030","96,150","128,780","186,280",,
NY,21300,"Elmira, NY",13-0000,Business and Financial Operations Occupations,major,"1,000",11.5,28.805,0.55,34.53,"71,810",5.8,19.01,22.89,29.5,38.46,50.28,"39,550","47,600","61,360","80,010","104,580",,
NY,21300,"Elmira, NY",15-0000,Computer and Mathematical Occupations,major,340,17.5,9.698,0.32,30.54,"63,530",3.3,17.73,22.14,28.28,36.76,47.09,"36,880","46,040","58,830","76,460","97,960",,
NY,21300,"Elmira, NY",17-0000,Architecture and Engineering Occupations,major,540,12.8,15.464,0.88,34.96,"72,710",3.4,19.86,25.59,33.19,41.52,51.37,"41,310","53,230","69,030","86,360","106,850",,
NY,21300,"Elmira, NY",19-0000,"Life, Physical, and Social Science Occupations",major,90,22.9,2.561,0.32,34.28,"71,290",9.4,17.83,22.1,30.81,45.64,55.6,"37,090","45,970","64,090","94,930","115,660",,
NY,21300,"Elmira, NY",21-0000,Community and Social Service Occupations,major,800,10.1,23.025,1.57,24.24,"50,420",3.7,12.67,15.63,23.26,31.44,38.01,"26,350","32,500","48,370","65,390","79,060",,
NY,21300,"Elmira, NY",23-0000,Legal Occupations,major,140,7.5,3.961,0.52,46.27,"96,240",8.1,13.87,26.37,41.44,61.73,80.39,"28,850","54,860","86,200","128,390","167,210",,
NY,21300,"Elmira, NY",25-0000,"Education, Training, and Library Occupations",major,"2,040",16.3,58.458,0.95,27.38,"56,950",9.2,9.71,13.01,24.24,34.65,49.26,"20,190","27,060","50,420","72,070","102,470",,
NY,21300,"Elmira, NY",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,210,16.2,5.897,0.44,18.82,"39,140",6.7,9.71,10.79,14.72,23.69,34.16,"20,190","22,450","30,630","49,280","71,060",,
NY,21300,"Elmira, NY",29-0000,Healthcare Practitioners and Technical Occupations,major,"2,600",4.9,74.544,1.25,31.53,"65,570",2.7,15.05,21.83,29.11,35.78,46.76,"31,310","45,400","60,550","74,420","97,260",,
NY,21300,"Elmira, NY",31-0000,Healthcare Support Occupations,major,"1,040",12.7,29.866,1.03,15.1,"31,400",2.8,10.45,11.88,14.3,17.54,20.77,"21,740","24,710","29,740","36,480","43,210",,
NY,21300,"Elmira, NY",33-0000,Protective Service Occupations,major,"1,290",4.9,36.954,1.55,29.8,"61,980",4.7,19.32,24.96,30.81,35.57,38.57,"40,180","51,920","64,080","73,990","80,230",,
NY,21300,"Elmira, NY",35-0000,Food Preparation and Serving Related Occupations,major,"3,330",7.8,95.492,1.03,11.75,"24,440",2,9.71,9.78,10.56,12.3,15.63,"20,200","20,350","21,970","25,590","32,520",,
NY,21300,"Elmira, NY",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,990,9,28.391,0.91,13.13,"27,300",2.1,9.72,10.06,11.54,14.58,18.89,"20,210","20,920","24,000","30,330","39,300",,
NY,21300,"Elmira, NY",39-0000,Personal Care and Service Occupations,major,"1,210",8.2,34.659,0.96,13.61,"28,310",2.7,9.74,10.26,12.08,15.16,20.3,"20,250","21,340","25,120","31,530","42,230",,
NY,21300,"Elmira, NY",41-0000,Sales and Related Occupations,major,"3,750",5.6,107.496,1.06,15.77,"32,800",3.9,9.7,9.71,11.01,17.24,28.09,"20,180","20,190","22,890","35,870","58,430",,
NY,21300,"Elmira, NY",43-0000,Office and Administrative Support Occupations,major,"5,260",4.3,151.013,0.98,17.74,"36,900",1.8,10.41,12.39,16.22,21.44,27.9,"21,660","25,780","33,730","44,590","58,030",,
NY,21300,"Elmira, NY",47-0000,Construction and Extraction Occupations,major,"1,410",16.9,40.335,1,22.76,"47,330",2.4,12.9,16.8,22.1,28.06,32.73,"26,830","34,940","45,970","58,370","68,070",,
NY,21300,"Elmira, NY",49-0000,"Installation, Maintenance, and Repair Occupations",major,"1,640",6.4,46.959,1.21,21.09,"43,880",2.8,11.35,14.79,20.18,25.13,31.34,"23,600","30,760","41,970","52,270","65,180",,
NY,21300,"Elmira, NY",51-0000,Production Occupations,major,"3,200",12.5,91.849,1.45,20.08,"41,760",3.5,10.85,14.41,19.88,24.15,29.6,"22,560","29,980","41,340","50,230","61,560",,
NY,21300,"Elmira, NY",53-0000,Transportation and Material Moving Occupations,major,"2,730",9.6,78.247,1.12,20.67,"42,990",14,10.32,12.54,15.39,22.04,39.45,"21,460","26,090","32,000","45,850","82,050",,
NY,24020,"Glens Falls, NY",11-0000,Management Occupations,major,"1,940",4.3,36.56,0.72,50.62,"105,300",3.2,20.96,30.91,44.32,58.85,86.94,"43,600","64,290","92,190","122,410","180,830",,
NY,24020,"Glens Falls, NY",13-0000,Business and Financial Operations Occupations,major,"1,530",6.8,28.874,0.55,28.72,"59,730",1.9,16.1,19.8,26.48,34.39,44.96,"33,490","41,190","55,080","71,530","93,510",,
NY,24020,"Glens Falls, NY",15-0000,Computer and Mathematical Occupations,major,460,9.9,8.724,0.29,32.68,"67,970",4.5,16.62,21.52,29.68,41.03,53.6,"34,570","44,750","61,740","85,350","111,480",,
NY,24020,"Glens Falls, NY",17-0000,Architecture and Engineering Occupations,major,550,8.9,10.394,0.59,34.08,"70,880",2,18.4,24.89,32.88,42.82,50.51,"38,280","51,760","68,390","89,070","105,050",,
NY,24020,"Glens Falls, NY",19-0000,"Life, Physical, and Social Science Occupations",major,180,15,3.416,0.42,28.08,"58,400",3.6,13.81,17.44,27.44,36.99,44.82,"28,730","36,280","57,080","76,940","93,220",,
NY,24020,"Glens Falls, NY",21-0000,Community and Social Service Occupations,major,"1,210",18.1,22.875,1.56,22.24,"46,260",4.7,12.21,14.82,19.94,26.54,35.07,"25,400","30,820","41,480","55,210","72,940",,
NY,24020,"Glens Falls, NY",23-0000,Legal Occupations,major,250,9.4,4.689,0.61,48.03,"99,910",4,23.44,31.12,43.96,65.94,77.42,"48,760","64,740","91,440","137,150","161,040",,
NY,24020,"Glens Falls, NY",25-0000,"Education, Training, and Library Occupations",major,"4,160",10.6,78.558,1.28,23.71,"49,310",3.1,9.9,13.8,22.18,30.58,39.48,"20,590","28,700","46,130","63,610","82,130",,
NY,24020,"Glens Falls, NY",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,460,5.5,8.675,0.64,19.67,"40,920",5.5,11,13.09,16.2,21.41,30.6,"22,880","27,220","33,690","44,540","63,650",,
NY,24020,"Glens Falls, NY",29-0000,Healthcare Practitioners and Technical Occupations,major,"3,630",3.8,68.537,1.15,37.23,"77,440",3.7,15.38,20.1,28.62,38.97,68.1,"32,000","41,800","59,530","81,050","141,650",,
NY,24020,"Glens Falls, NY",31-0000,Healthcare Support Occupations,major,"2,970",39.9,56.136,1.95,13.62,"28,320",4.7,10.1,10.72,11.85,15.86,18.43,"21,000","22,300","24,650","32,990","38,330",,
NY,24020,"Glens Falls, NY",33-0000,Protective Service Occupations,major,,,,,25.64,"53,330",6.5,11.63,17.77,26.13,33.64,37.91,"24,190","36,950","54,350","69,970","78,850",,
NY,24020,"Glens Falls, NY",35-0000,Food Preparation and Serving Related Occupations,major,"4,960",10.2,93.667,1.01,12.88,"26,780",2.6,9.72,9.86,11.24,13.94,18.64,"20,210","20,510","23,370","28,990","38,760",,
NY,24020,"Glens Falls, NY",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"2,060",8,38.926,1.25,14.21,"29,550",2,10.06,10.95,12.66,16,20.44,"20,920","22,770","26,330","33,290","42,510",,
NY,24020,"Glens Falls, NY",39-0000,Personal Care and Service Occupations,major,"1,860",10.5,35.108,0.97,13.69,"28,470",3.6,9.72,10.43,11.89,14.97,20.22,"20,230","21,700","24,730","31,140","42,050",,
NY,24020,"Glens Falls, NY",41-0000,Sales and Related Occupations,major,"5,680",3.7,107.211,1.05,17.09,"35,550",3.7,9.71,10.51,12.52,18.02,29.08,"20,190","21,870","26,040","37,480","60,490",,
NY,24020,"Glens Falls, NY",43-0000,Office and Administrative Support Occupations,major,"7,750",3.1,146.299,0.95,17.43,"36,250",1.3,10.56,12.75,15.92,20.47,26.93,"21,970","26,520","33,100","42,580","56,020",,
NY,24020,"Glens Falls, NY",45-0000,"Farming, Fishing, and Forestry Occupations",major,,,,,18.68,"38,860",11.6,10.83,12.82,16.73,26.11,29.28,"22,530","26,660","34,790","54,300","60,910",,
NY,24020,"Glens Falls, NY",47-0000,Construction and Extraction Occupations,major,"2,370",4,44.753,1.11,22.17,"46,110",2.2,13.35,16.51,20.81,25.94,34.14,"27,770","34,340","43,290","53,950","71,010",,
NY,24020,"Glens Falls, NY",49-0000,"Installation, Maintenance, and Repair Occupations",major,"2,650",5.7,49.973,1.29,22.16,"46,090",3.1,12.69,15.68,20.53,26.19,33.71,"26,390","32,620","42,700","54,470","70,110",,
NY,24020,"Glens Falls, NY",51-0000,Production Occupations,major,"3,900",11,73.665,1.16,19.05,"39,630",2.5,10.74,13.07,18.14,23.56,29,"22,330","27,190","37,740","49,010","60,320",,
NY,24020,"Glens Falls, NY",53-0000,Transportation and Material Moving Occupations,major,"2,680",5.6,50.618,0.72,16,"33,290",2.2,9.86,11.02,14.25,19.53,24.08,"20,500","22,910","29,640","40,630","50,080",,
NY,27060,"Ithaca, NY",11-0000,Management Occupations,major,"2,580",9.2,51.44,1.01,53.77,"111,840",5,24.12,33.12,44.96,63.39,95.46,"50,170","68,890","93,510","131,850","198,550",,
NY,27060,"Ithaca, NY",13-0000,Business and Financial Operations Occupations,major,"2,140",8.8,42.753,0.82,36.08,"75,050",3.8,20.75,25.85,32.2,40.99,56.34,"43,150","53,770","66,970","85,250","117,190",,
NY,27060,"Ithaca, NY",15-0000,Computer and Mathematical Occupations,major,"1,840",14.7,36.812,1.23,41.22,"85,740",3.2,22.96,29.73,39.17,51.08,62,"47,750","61,840","81,470","106,250","128,960",,
NY,27060,"Ithaca, NY",17-0000,Architecture and Engineering Occupations,major,850,8.6,16.911,0.96,38.06,"79,160",2,21.03,26.7,34.58,46.78,60.87,"43,750","55,540","71,930","97,300","126,600",,
NY,27060,"Ithaca, NY",19-0000,"Life, Physical, and Social Science Occupations",major,"1,700",2.9,34.017,4.22,29.86,"62,100",2.1,17.6,21.41,26.95,34.95,46.58,"36,610","44,540","56,050","72,700","96,880",,
NY,27060,"Ithaca, NY",21-0000,Community and Social Service Occupations,major,"1,290",9.1,25.676,1.75,26.73,"55,590",7.3,16.18,19.8,24.42,30.74,39.57,"33,650","41,190","50,800","63,950","82,300",,
NY,27060,"Ithaca, NY",23-0000,Legal Occupations,major,,,,,45.79,"95,240",9.1,17.08,20.83,34.66,63.27,84.94,"35,520","43,330","72,100","131,600","176,680",,
NY,27060,"Ithaca, NY",25-0000,"Education, Training, and Library Occupations",major,"8,220",19.8,164.022,2.68,44.89,"93,370",11.7,13.98,23.04,34.34,58.6,87.82,"29,090","47,920","71,430","121,880","182,670",,
NY,27060,"Ithaca, NY",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,960,6.2,19.245,1.43,29.19,"60,710",7.3,9.72,16.61,26.63,34.72,46.33,"20,210","34,540","55,390","72,210","96,370",,
NY,27060,"Ithaca, NY",29-0000,Healthcare Practitioners and Technical Occupations,major,"2,240",18.6,44.606,0.75,35.88,"74,620",3.8,16.75,21.53,28.01,38.52,64.45,"34,830","44,790","58,260","80,120","134,050",,
NY,27060,"Ithaca, NY",31-0000,Healthcare Support Occupations,major,990,21.2,19.744,0.68,16.14,"33,570",4.5,10.68,12.54,15.41,19.22,22.88,"22,210","26,090","32,060","39,970","47,600",,
NY,27060,"Ithaca, NY",33-0000,Protective Service Occupations,major,750,12.5,14.965,0.63,24.92,"51,830",6.5,10.2,15.11,22.87,34.18,40.48,"21,230","31,430","47,560","71,090","84,210",,
NY,27060,"Ithaca, NY",35-0000,Food Preparation and Serving Related Occupations,major,"4,890",3.5,97.667,1.06,12.79,"26,610",3.6,9.72,9.83,11.28,14.76,17.99,"20,210","20,450","23,470","30,700","37,420",,
NY,27060,"Ithaca, NY",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"2,130",6.6,42.549,1.37,14.67,"30,520",4.8,9.87,11.09,14.77,17.41,19.89,"20,520","23,060","30,720","36,210","41,360",,
NY,27060,"Ithaca, NY",39-0000,Personal Care and Service Occupations,major,"1,740",5.5,34.719,0.96,13.96,"29,040",2.8,10.03,10.94,12.72,15.16,19.98,"20,870","22,750","26,450","31,520","41,560",,
NY,27060,"Ithaca, NY",41-0000,Sales and Related Occupations,major,"3,820",6.6,76.257,0.75,17.11,"35,600",4.9,9.71,10.44,12.18,18.06,28.96,"20,190","21,720","25,330","37,560","60,240",,
NY,27060,"Ithaca, NY",43-0000,Office and Administrative Support Occupations,major,"7,460",7.1,148.83,0.97,19.74,"41,060",5.1,10.92,13.82,18.96,24.34,29.44,"22,710","28,740","39,430","50,620","61,240",,
NY,27060,"Ithaca, NY",47-0000,Construction and Extraction Occupations,major,"1,360",6.1,27.219,0.68,23.26,"48,370",4,13.18,17.91,22.62,28.76,34.16,"27,410","37,250","47,040","59,830","71,050",,
NY,27060,"Ithaca, NY",49-0000,"Installation, Maintenance, and Repair Occupations",major,"1,620",7.2,32.273,0.83,23.94,"49,800",4.2,13.54,16.65,21.84,29.34,39.27,"28,160","34,620","45,430","61,030","81,690",,
NY,27060,"Ithaca, NY",51-0000,Production Occupations,major,"1,790",3.9,35.703,0.56,20.17,"41,950",4.2,11.68,15.14,20.73,23.76,27.2,"24,300","31,500","43,120","49,410","56,570",,
NY,27060,"Ithaca, NY",53-0000,Transportation and Material Moving Occupations,major,"1,290",6.6,25.832,0.37,17.24,"35,850",4.1,9.94,11.59,14.99,19.75,24.93,"20,670","24,100","31,170","41,080","51,850",,
NY,28740,"Kingston, NY",11-0000,Management Occupations,major,"2,350",5.5,39.605,0.78,48.11,"100,070",2.5,22.23,29.46,42.13,57.56,77.96,"46,230","61,280","87,630","119,720","162,150",,
NY,28740,"Kingston, NY",13-0000,Business and Financial Operations Occupations,major,"1,600",5.1,27.024,0.52,32.36,"67,300",2.7,16.16,21.1,28.4,38.19,51.44,"33,610","43,890","59,080","79,440","107,000",,
NY,28740,"Kingston, NY",15-0000,Computer and Mathematical Occupations,major,560,13.3,9.415,0.31,32.74,"68,110",2.8,16.2,22.05,31.54,38.56,50.31,"33,690","45,860","65,610","80,210","104,650",,
NY,28740,"Kingston, NY",17-0000,Architecture and Engineering Occupations,major,410,15.8,6.841,0.39,35.12,"73,050",3.2,20.93,24.85,30.9,42.98,55.08,"43,530","51,690","64,280","89,410","114,570",,
NY,28740,"Kingston, NY",19-0000,"Life, Physical, and Social Science Occupations",major,330,13.3,5.615,0.7,31.81,"66,160",3.9,14.45,22.52,31.12,39.03,47.64,"30,050","46,840","64,740","81,190","99,080",,
NY,28740,"Kingston, NY",21-0000,Community and Social Service Occupations,major,"1,430",6.4,24.085,1.64,26.29,"54,690",2.8,14.56,19.3,24.81,31.47,39.15,"30,280","40,140","51,600","65,470","81,440",,
NY,28740,"Kingston, NY",23-0000,Legal Occupations,major,310,14.8,5.181,0.67,42.49,"88,370",6,19.32,25.26,37.17,61.68,76.85,"40,180","52,540","77,320","128,300","159,840",,
NY,28740,"Kingston, NY",25-0000,"Education, Training, and Library Occupations",major,"5,500",4.8,92.934,1.52,27.29,"56,760",2.9,10.81,14.32,23.1,39.1,49.29,"22,480","29,790","48,050","81,330","102,510",,
NY,28740,"Kingston, NY",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,440,9.2,7.491,0.55,28.7,"59,690",14.2,12.21,15.3,20.94,28.93,44.59,"25,390","31,820","43,560","60,180","92,760",,
NY,28740,"Kingston, NY",29-0000,Healthcare Practitioners and Technical Occupations,major,"3,660",5.5,61.749,1.03,34.84,"72,460",4,15.99,21.55,30.35,38.92,56.19,"33,260","44,820","63,120","80,950","116,880",,
NY,28740,"Kingston, NY",31-0000,Healthcare Support Occupations,major,"1,700",14.4,28.616,0.99,15.81,"32,890",4.3,10.53,12.2,13.97,16.93,23.3,"21,900","25,380","29,050","35,210","48,460",,
NY,28740,"Kingston, NY",33-0000,Protective Service Occupations,major,"2,690",3.5,45.387,1.9,26.31,"54,720",7.2,10.83,18.82,27.37,33.93,38.46,"22,520","39,150","56,920","70,580","79,990",,
NY,28740,"Kingston, NY",35-0000,Food Preparation and Serving Related Occupations,major,"6,330",3.6,106.847,1.15,13.63,"28,360",2.9,9.72,10.03,11.48,14.93,21.49,"20,230","20,850","23,890","31,050","44,700",,
NY,28740,"Kingston, NY",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"2,170",5.3,36.693,1.18,15.36,"31,950",3.5,9.8,10.83,14.41,18.58,22.92,"20,390","22,530","29,960","38,650","47,680",,
